Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
4750,229,9738,1217613,1217842
8717,229,9909,1217524,1217753
7251,229,9911,1217604,1217833
804,278,629,1226919,1227197
4756,230,8104,1219575,1219805
2359,230,8180,1219582,1219812
4878,230,8456,1219389,1219619
4893,230,8468,1219460,1219690
4923,230,8501,1219510,1219740
9592,230,8562,1219532,1219762
3396,230,8617,1219560,1219790
9908,230,8692,1219568,1219798
2598,230,8750,1219593,1219823
3811,230,8752,1219674,1219904
3259,230,8798,1219711,1219941
9424,230,8811,1219781,1220011
9761,230,8954,1219721,1219951
5493,230,9001,1219757,1219987
2470,230,9072,1219769,1219999
5274,230,9124,1219800,1220030
2202,230,9204,1219803,1220033
8764,230,9327,1219763,1219993
7987,230,9349,1219824,1220054
7424,230,9394,1219862,1220092
8313,230,9492,1219847,1220077
4567,230,9498,1219924,1220154
8228,230,9515,1219990,1220220
9453,230,9541,1220047,1220277
9506,230,9570,1220101,1220331
7837,230,9636,1220118,1220348
6667,230,9716,1220121,1220351
8525,230,9721,1220199,1220429
5633,230,9855,1220148,1220378
8423,230,9865,1220221,1220451
6083,230,9867,1220302,1220532
3474,230,9992,1220260,1220490
189,279,260,1230026,1230305
6772,231,8112,1222306,1222537
9931,231,8123,1222379,1222610
9038,231,8161,1222425,1222656
5854,231,8168,1222502,1222733
1515,231,8221,1222533,1222764
3319,231,8243,1222595,1222826
7165,231,8275,1222647,1222878
2160,231,8333,1222673,1222904
8113,231,8422,1222668,1222899
3588,231,8541,1222633,1222864
6429,231,8567,1222691,1222922
7915,231,8649,1222693,1222924
8003,231,8709,1222717,1222948
1471,231,8743,1222767,1222998
4490,231,8755,1222839,1223070
4881,231,8808,1222870,1223101
2077,231,8845,1222917,1223148
9413,231,8906,1222940,1223171
4977,231,8949,1222981,1223212
4972,231,8965,1223049,1223280
5574,231,8975,1223123,1223354
1004,231,9111,1223071,1223302
2536,231,9173,1223093,1223324
4175,231,9255,1223095,1223326
3864,231,9333,1223101,1223332
9220,231,9432,1223086,1223317
7805,231,9466,1223136,1223367
8602,231,9481,1223205,1223436
7385,231,9506,1223264,1223495
7362,231,9543,1223311,1223542
3462,231,9560,1223378,1223609
5022,231,9611,1223411,1223642
6960,231,9661,1223445,1223676
8544,231,9774,1223416,1223647
3978,231,9847,1223427,1223658
1687,231,9893,1223465,1223696
1068,231,9975,1223467,1223698
4773,231,9976,1223550,1223781
5149,231,9983,1223627,1223858
934,280,317,1233328,1233608
806,280,486,1233243,1233523
152,280,574,1233239,1233519
180,280,771,1233126,1233406
4554,232,8074,1225956,1226188
5173,232,8183,1225932,1226164
8158,232,8244,1225956,1226188
9144,232,8293,1225992,1226224
2246,232,8368,1226002,1226234
7924,232,8397,1226058,1226290
9049,232,8403,1226137,1226369
4827,232,8427,1226198,1226430
6653,232,8470,1226240,1226472
6261,232,8563,1226232,1226464
8449,232,8587,1226293,1226525
2368,232,8588,1226377,1226609
2749,232,8623,1226427,1226659
1867,232,8696,1226439,1226671
4035,232,8698,1226522,1226754
5508,232,8710,1226595,1226827
3160,232,8844,1226546,1226778
6735,232,8859,1226616,1226848
4390,232,8913,1226647,1226879
2139,232,8981,1226664,1226896
1945,232,8997,1226733,1226965
4085,232,9117,1226698,1226930
5583,232,9194,1226706,1226938
2866,232,9281,1226704,1226936
2492,232,9323,1226747,1226979
9217,232,9361,1226794,1227026
6796,232,9422,1226818,1227050
9969,232,9521,1226804,1227036
5951,232,9586,1226824,1227056
7468,232,9615,1226880,1227112
5882,232,9625,1226955,1227187
1293,232,9674,1226991,1227223
7516,232,9727,1227023,1227255
9252,232,9778,1227057,1227289
172,281,278,1236593,1236874
3727,233,8033,1228972,1229205
5703,233,8156,1228935,1229168
7300,233,8182,1228995,1229228
3839,233,8274,1228989,1229222
2102,233,8419,1228930,1229163
7204,233,8738,1228697,1228930
5616,233,8850,1228671,1228904
9334,233,8932,1228675,1228908
1604,233,9002,1228691,1228924
8079,233,9021,1228758,1228991
5540,233,9023,1228842,1229075
7282,233,9064,1228887,1229120
7869,233,9124,1228913,1229146
5857,233,9210,1228913,1229146
4866,233,9292,1228917,1229150
2087,233,9350,1228945,1229178
8238,233,9418,1228963,1229196
9870,233,9470,1228997,1229230
5765,233,9528,1229025,1229258
3374,233,9753,1228886,1229119
2574,233,9896,1228829,1229062
667,282,267,1238495,1238777
463,282,496,1238352,1238634
576,282,624,1238310,1238592
7410,234,8125,1230944,1231178
2923,234,8157,1230999,1231233
6616,234,8181,1231062,1231296
4801,234,8209,1231121,1231355
6952,234,8239,1231178,1231412
7611,234,8257,1231247,1231481
1677,234,8295,1231296,1231530
2599,234,8316,1231362,1231596
6123,234,8425,1231340,1231574
1022,234,8440,1231412,1231646
6251,234,8488,1231451,1231685
7311,234,8512,1231514,1231748
7921,234,8841,1231272,1231506
8246,234,8858,1231342,1231576
8145,234,8880,1231407,1231641
8633,234,8986,1231388,1231622
2485,234,9002,1231459,1231693
9939,234,9078,1231470,1231704
5343,234,9103,1231532,1231766
4289,234,9278,1231444,1231678
5810,234,9356,1231453,1231687
3786,234,9373,1231523,1231757
6424,234,9394,1231589,1231823
6756,234,9426,1231644,1231878
5278,234,9473,1231684,1231918
6146,234,9474,1231770,1232004
5713,234,9622,1231709,1231943
7738,234,9675,1231743,1231977
9551,234,9866,1231639,1231873
3411,234,9945,1231647,1231881
3524,234,9972,1231707,1231941
5079,234,9990,1231776,1232010
487,283,256,1241548,1241831
797,283,683,1241208,1241491
363,283,816,1241162,1241445
716,283,851,1241214,1241497
4482,235,8002,1234199,1234434
7004,235,8042,1234247,1234482
3318,235,8085,1234292,1234527
7696,235,8095,1234370,1234605
2548,235,8099,1234454,1234689
5519,235,8158,1234483,1234718
7585,235,8216,1234513,1234748
6520,235,8219,1234598,1234833
5607,235,8240,1234665,1234900
2679,235,8241,1234752,1234987
2575,235,8253,1234828,1235063
1272,235,8350,1234819,1235054
5254,235,8410,1234847,1235082
1049,235,8416,1234929,1235164
2039,235,8551,1234882,1235117
4231,235,8565,1234956,1235191
1981,235,8631,1234978,1235213
8125,235,8850,1234847,1235082
8840,235,8936,1234849,1235084
2849,235,8976,1234897,1235132
8128,235,9003,1234958,1235193
7834,235,9008,1235041,1235276
1717,235,9021,1235116,1235351
8162,235,9452,1234773,1235008
7392,235,9567,1234746,1234981
5958,235,9671,1234730,1234965
2543,235,9823,1234666,1234901
4976,235,9857,1234720,1234955
6282,235,9940,1234725,1234960
203,284,200,1244504,1244788
265,284,201,1244591,1244875
777,284,362,1244518,1244802
5141,236,8015,1237002,1237238
2026,236,8046,1237060,1237296
4274,236,8082,1237113,1237349
8181,236,8206,1237078,1237314
3494,236,8226,1237147,1237383
9715,236,8367,1237095,1237331
7255,236,8488,1237063,1237299
3060,236,8519,1237121,1237357
1618,236,8632,1237097,1237333
5825,236,8705,1237113,1237349
4031,236,8838,1237069,1237305
1883,236,9000,1236996,1237232
1314,236,9009,1237076,1237312
1416,236,9023,1237151,1237387
7961,236,9061,1237202,1237438
2558,236,9135,1237217,1237453
5529,236,9161,1237280,1237516
5596,236,9397,1237133,1237369
6526,236,9426,1237193,1237429
8756,236,9721,1236987,1237223
2531,236,9780,1237017,1237253
9445,236,9797,1237089,1237325
7824,236,9910,1237065,1237301
2426,236,9941,1237123,1237359
7192,236,9987,1237166,1237402
782,285,231,1246962,1247247
448,285,425,1246857,1247142
201,285,886,1246485,1246770
4602,237,8011,1239498,1239735
4655,237,8053,1239546,1239783
6361,237,8134,1239555,1239792
2656,237,8262,1239517,1239754
5729,237,8305,1239564,1239801
7991,237,8398,1239561,1239798
2073,237,8428,1239621,1239858
4092,237,8478,1239661,1239898
8738,237,8507,1239722,1239959
7879,237,8549,1239770,1240007
7823,237,8571,1239838,1240075
3372,237,8599,1239900,1240137
5440,237,8656,1239933,1240170
2130,237,8695,1239984,1240221
6249,237,8716,1240053,1240290
6329,237,8806,1240053,1240290
1529,237,9153,1239796,1240033
6376,237,9233,1239806,1240043
7101,237,9365,1239764,1240001
2226,237,9431,1239788,1240025
9803,237,9527,1239782,1240019
1458,237,9538,1239861,1240098
8850,237,9604,1239885,1240122
8363,237,9617,1239962,1240199
3286,237,9734,1239935,1240172
3448,237,9806,1239953,1240190
7515,237,9830,1240019,1240256
7111,237,9874,1240065,1240302
4461,237,9910,1240119,1240356
259,286,278,1249792,1250078
518,286,346,1249814,1250100
9480,238,8006,1242293,1242531
1294,238,8029,1242361,1242599
9897,238,8032,1242449,1242687
1426,238,8133,1242439,1242677
6434,238,8162,1242501,1242739
3986,238,8210,1242544,1242782
3197,238,8243,1242602,1242840
5355,238,8348,1242588,1242826
7498,238,8487,1242540,1242778
6245,238,8622,1242496,1242734
9106,238,8663,1242546,1242784
3734,238,8690,1242610,1242848
2775,238,8700,1242691,1242929
3378,238,8704,1242778,1243016
4056,238,8730,1242843,1243081
4537,238,8837,1242827,1243065
6882,238,8954,1242801,1243039
9437,238,9027,1242819,1243057
5811,238,9382,1242555,1242793
2919,238,9408,1242620,1242858
4793,238,9416,1242703,1242941
6352,238,9484,1242726,1242964
4232,238,9723,1242578,1242816
207,287,64,1252279,1252566
318,287,492,1251942,1252229
472,287,712,1251813,1252100
784,287,900,1251716,1252003
1017,239,8208,1244548,1244787
1154,239,8223,1244625,1244864
4359,239,8235,1244705,1244944
8405,239,8338,1244694,1244933
9297,239,8346,1244778,1245017
7690,239,8354,1244862,1245101
3810,239,8362,1244946,1245185
7379,239,8486,1244914,1245153
2354,239,8524,1244968,1245207
2289,239,8864,1244720,1244959
1260,239,8920,1244756,1244995
7230,239,8925,1244843,1245082
9608,239,9089,1244771,1245010
8150,239,9311,1244641,1244880
5584,239,9320,1244724,1244963
1570,239,9326,1244810,1245049
4285,239,9420,1244808,1245047
7040,239,9438,1244882,1245121
5874,239,9446,1244966,1245205
3054,239,9456,1245048,1245287
8466,239,9511,1245085,1245324
8912,239,9587,1245101,1245340
5961,239,9595,1245185,1245424
9729,239,9603,1245269,1245508
6201,239,9644,1245320,1245559
7448,239,9745,1245311,1245550
7281,239,9753,1245395,1245634
2169,239,9761,1245479,1245718
8502,239,9806,1245526,1245765
2475,239,9834,1245590,1245829
4120,239,9985,1245531,1245770
163,288,136,1255423,1255711
694,288,294,1255357,1255645
423,288,597,1255146,1255434
9570,240,8005,1247879,1248119
2068,240,8101,1247876,1248116
7831,240,8120,1247950,1248190
7387,240,8253,1247910,1248150
1844,240,8274,1247982,1248222
9946,240,8424,1247925,1248165
7700,240,8508,1247934,1248174
7507,240,8530,1248005,1248245
8483,240,8571,1248057,1248297
9780,240,8572,1248149,1248389
5035,240,8648,1248166,1248406
6292,240,8784,1248123,1248363
1326,240,8834,1248166,1248406
5666,240,8944,1248149,1248389
1500,240,8953,1248233,1248473
5711,240,8964,1248315,1248555
2177,240,9197,1248175,1248415
2705,240,9222,1248243,1248483
1797,240,9329,1248229,1248469
2165,240,9443,1248208,1248448
2457,240,9531,1248213,1248453
3012,240,9538,1248299,1248539
1242,240,9576,1248354,1248594
1410,240,9682,1248341,1248581
4006,240,9710,1248406,1248646
4922,240,9738,1248471,1248711
1003,240,9743,1248559,1248799
5613,240,9796,1248599,1248839
2098,240,9897,1248591,1248831
7188,240,9902,1248679,1248919
6493,240,9906,1248768,1249008
8768,240,9935,1248832,1249072
7852,240,9988,1248872,1249112
658,289,698,1258206,1258495
4340,241,8043,1251003,1251244
9319,241,8045,1251095,1251336
6199,241,8082,1251152,1251393
5966,241,8086,1251242,1251483
6438,241,8093,1251329,1251570
6549,241,8103,1251413,1251654
1083,241,8131,1251479,1251720
3249,241,8211,1251493,1251734
4565,241,8263,1251535,1251776
3253,241,8330,1251562,1251803
7451,241,8331,1251655,1251896
8692,241,8514,1251566,1251807
4329,241,8669,1251505,1251746
6794,241,8691,1251577,1251818
4153,241,8810,1251552,1251793
4227,241,8816,1251640,1251881
3246,241,8898,1251652,1251893
6479,241,9121,1251523,1251764
3862,241,9258,1251480,1251721
6886,241,9271,1251561,1251802
3833,241,9289,1251637,1251878
9215,241,9331,1251689,1251930
3350,241,9373,1251741,1251982
5132,241,9461,1251747,1251988
2560,241,9596,1251706,1251947
126,290,73,1261274,1261564
671,290,628,1260813,1261103
427,290,938,1260597,1260887
2422,242,8041,1253637,1253879
5863,242,8085,1253688,1253930
3227,242,8162,1253706,1253948
7388,242,8205,1253758,1254000
2205,242,8213,1253845,1254087
8634,242,8304,1253849,1254091
2776,242,8453,1253795,1254037
2429,242,8522,1253821,1254063
2227,242,8544,1253894,1254136
7603,242,8584,1253949,1254191
6444,242,8722,1253906,1254148
8651,242,8738,1253985,1254227
8161,242,8818,1254000,1254242
9538,242,8835,1254078,1254320
3488,242,8906,1254102,1254344
4498,242,8921,1254182,1254424
2512,242,8950,1254248,1254490
6375,242,8957,1254336,1254578
3451,242,9076,1254312,1254554
4710,242,9104,1254379,1254621
7315,242,9112,1254466,1254708
8713,242,9138,1254535,1254777
8783,242,9138,1254630,1254872
8259,242,9149,1254714,1254956
4589,242,9166,1254792,1255034
5240,242,9230,1254823,1255065
1457,242,9325,1254823,1255065
6934,242,9359,1254884,1255126
5554,242,9417,1254921,1255163
9221,242,9446,1254987,1255229
2038,242,9464,1255064,1255306
2780,242,9470,1255153,1255395
1406,242,9487,1255231,1255473
5339,242,9493,1255320,1255562
3042,242,9495,1255413,1255655
5287,242,9660,1255343,1255585
4888,242,9694,1255404,1255646
8378,242,9704,1255489,1255731
5011,242,9725,1255563,1255805
6507,242,9843,1255540,1255782
5677,242,9874,1255604,1255846
767,291,122,1265402,1265693
156,291,972,1264647,1264938
4446,243,8036,1257727,1257970
8117,243,8089,1257770,1258013
6627,243,8118,1257837,1258080
5071,243,8259,1257792,1258035
6472,243,8271,1257876,1258119
7019,243,8289,1257954,1258197
8143,243,8516,1257823,1258066
2845,243,8546,1257889,1258132
8278,243,8672,1257859,1258102
4146,243,8749,1257878,1258121
8978,243,8815,1257908,1258151
6357,243,8837,1257982,1258225
7378,243,8846,1258069,1258312
2489,243,8858,1258153,1258396
5434,243,8874,1258233,1258476
8952,243,8883,1258320,1258563
9142,243,8897,1258402,1258645
4337,243,8943,1258452,1258695
4604,243,8972,1258519,1258762
4961,243,9058,1258529,1258772
8505,243,9085,1258598,1258841
2869,243,9097,1258682,1258925
1787,243,9155,1258720,1258963
3342,243,9315,1258656,1258899
2171,243,9326,1258741,1258984
2145,243,9447,1258716,1258959
4694,243,9482,1258777,1259020
8597,243,9493,1258862,1259105
8593,243,9511,1258940,1259183
4952,243,9597,1258950,1259193
5534,243,9777,1258866,1259109
935,292,147,1268543,1268835
333,292,288,1268498,1268790
565,292,618,1268264,1268556
174,292,636,1268342,1268634
371,292,673,1268401,1268693
3118,244,8082,1261137,1261381
1061,244,8136,1261180,1261424
4819,244,8269,1261144,1261388
4350,244,8324,1261186,1261430
2072,244,8329,1261278,1261522
3728,244,8407,1261297,1261541
9255,244,8574,1261227,1261471
2419,244,8618,1261280,1261524
3949,244,8689,1261306,1261550
5221,244,8695,1261397,1261641
9745,244,8764,1261425,1261669
5615,244,8884,1261402,1261646
2839,244,8894,1261489,1261733
5387,244,8912,1261568,1261812
8203,244,8975,1261602,1261846
3144,244,8999,1261675,1261919
1276,244,9039,1261732,1261976
6726,244,9097,1261771,1262015
2873,244,9138,1261827,1262071
6594,244,9205,1261857,1262101
5127,244,9559,1261600,1261844
5994,244,9566,1261690,1261934
3961,244,9631,1261722,1261966
1548,244,9649,1261801,1262045
9160,244,9730,1261817,1262061
5506,244,9768,1261876,1262120
4111,244,9885,1261856,1262100
316,293,78,1271711,1272004
491,293,527,1271359,1271652
614,293,868,1271115,1271408
2340,245,8021,1264108,1264353
9791,245,8116,1264111,1264356
7223,245,8327,1263998,1264243
3056,245,8477,1263946,1264191
6269,245,8494,1264027,1264272
9310,245,8497,1264122,1264367
2433,245,8498,1264219,1264464
6364,245,8516,1264299,1264544
2116,245,8557,1264356,1264601
4715,245,8622,1264389,1264634
6719,245,8650,1264459,1264704
8903,245,8826,1264381,1264626
5564,245,8832,1264473,1264718
2471,245,8842,1264561,1264806
2302,245,8867,1264634,1264879
5973,245,8891,1264708,1264953
1338,245,8989,1264708,1264953
3527,245,9028,1264767,1265012
8273,245,9074,1264819,1265064
2803,245,9103,1264888,1265133
9162,245,9175,1264914,1265159
1876,245,9217,1264970,1265215
1145,245,9421,1264864,1265109
8881,245,9499,1264884,1265129
4644,245,9504,1264977,1265222
7158,245,9510,1265069,1265314
1629,245,9512,1265165,1265410
5683,245,9557,1265218,1265463
7966,245,9842,1265031,1265276
4738,245,9883,1265088,1265333
4323,245,9943,1265126,1265371
5997,245,9976,1265191,1265436
8283,245,9989,1265276,1265521
589,294,196,1275118,1275412
429,294,383,1275029,1275323
892,294,547,1274963,1275257
524,294,661,1274947,1275241
911,294,752,1274954,1275248
686,294,954,1274850,1275144
549,294,989,1274913,1275207
9669,246,8058,1349135,1349381
7103,246,8192,1349051,1349297
7870,246,8301,1348992,1349238
8445,246,8417,1348926,1349172
8437,246,8454,1348939,1349185
9382,246,8740,1348703,1348949
8844,246,8796,1348697,1348943
2921,246,8834,1348709,1348955
2907,246,8847,1348746,1348992
7189,246,8878,1348765,1349011
7761,246,8891,1348802,1349048
3984,246,8917,1348826,1349072
6513,246,8949,1348844,1349090
7551,246,9030,1348813,1349059
7795,246,9048,1348845,1349091
8796,246,9074,1348869,1349115
3175,246,9168,1348825,1349071
2982,246,9377,1348666,1348912
8998,246,9611,1348482,1348728
8853,246,9630,1348513,1348759
8669,246,9754,1348439,1348685
4656,246,9894,1348349,1348595
2877,246,9941,1348352,1348598
4685,246,9941,1348402,1348648
1013,246,9988,1348405,1348651
8681,246,9993,1348450,1348696
200,295,133,1358311,1358606
322,295,420,1358074,1358369
3628,247,8278,1350315,1350562
7425,247,8366,1350278,1350525
5456,247,8432,1350263,1350510
1228,247,8575,1350171,1350418
6350,247,8610,1350187,1350434
5838,247,8682,1350166,1350413
1284,247,8725,1350174,1350421
6400,247,8814,1350136,1350383
9882,247,8883,1350118,1350365
7598,247,8943,1350109,1350356
6171,247,8946,1350157,1350404
4427,247,8981,1350173,1350420
6976,247,9004,1350201,1350448
5801,247,9008,1350248,1350495
2535,247,9031,1350276,1350523
6672,247,9034,1350324,1350571
4818,247,9051,1350358,1350605
7524,247,9370,1350090,1350337
7697,247,9413,1350098,1350345
4789,247,9624,1349938,1350185
6588,247,9653,1349960,1350207
4698,247,9680,1349984,1350231
3267,247,9804,1349911,1350158
8237,247,9827,1349939,1350186
320,296,730,1359038,1359334
6228,248,8013,1351855,1352103
9454,248,8023,1351897,1352145
3523,248,8054,1351918,1352166
6709,248,8099,1351925,1352173
3575,248,8104,1351972,1352220
3594,248,8201,1351927,1352175
9118,248,8287,1351893,1352141
9075,248,8325,1351907,1352155
5638,248,8337,1351947,1352195
5322,248,8342,1351994,1352242
3906,248,8408,1351980,1352228
7048,248,8468,1351972,1352220
2089,248,8473,1352019,1352267
8559,248,8610,1351934,1352182
6623,248,8644,1351952,1352200
7627,248,8761,1351887,1352135
8653,248,8769,1351931,1352179
9326,248,8783,1351969,1352217
7624,248,8920,1351884,1352132
6049,248,9099,1351757,1352005
8311,248,9118,1351790,1352038
3285,248,9135,1351825,1352073
7765,248,9171,1351841,1352089
9245,248,9209,1351855,1352103
2741,248,9292,1351824,1352072
4192,248,9297,1351871,1352119
5853,248,9316,1351904,1352152
7529,248,9357,1351915,1352163
2591,248,9415,1351909,1352157
7403,248,9445,1351931,1352179
8043,248,9475,1351953,1352201
5007,248,9568,1351912,1352160
2297,248,9735,1351797,1352045
6093,248,9800,1351784,1352032
1415,248,9856,1351780,1352028
5537,248,9964,1351724,1351972
9744,248,9978,1351762,1352010
818,297,442,1361301,1361598
831,297,523,1361272,1361569
139,297,706,1361141,1361438
490,297,733,1361166,1361463
3979,249,8331,1353669,1353918
1995,249,8605,1353448,1353697
7733,249,8616,1353490,1353739
9620,249,8678,1353481,1353730
2680,249,8744,1353468,1353717
4013,249,8799,1353466,1353715
1819,249,8818,1353500,1353749
6853,249,8831,1353540,1353789
9970,249,8916,1353508,1353757
7985,249,8950,1353527,1353776
8387,249,8950,1353580,1353829
2146,249,8954,1353629,1353878
8248,249,9014,1353622,1353871
9352,249,9083,1353606,1353855
2460,249,9085,1353657,1353906
9036,249,9116,1353679,1353928
5092,249,9117,1353731,1353980
4279,249,9151,1353750,1353999
8856,249,9247,1353707,1353956
2199,249,9309,1353698,1353947
5097,249,9432,1353628,1353877
1759,249,9451,1353662,1353911
9693,249,9512,1353654,1353903
2960,249,9687,1353532,1353781
3850,249,9916,1353356,1353605
4761,249,9922,1353403,1353652
9588,249,9937,1353441,1353690
923,298,218,1363164,1363462
206,298,348,1363087,1363385
722,298,532,1362956,1363254
570,298,808,1362733,1363031
9434,250,8015,1355628,1355878
5478,250,8031,1355666,1355916
2421,250,8042,1355709,1355959
9066,250,8094,1355711,1355961
1692,250,8111,1355748,1355998
6150,250,8153,1355760,1356010
6422,250,8160,1355807,1356057
7001,250,8250,1355771,1356021
8271,250,8260,1355815,1356065
2519,250,8298,1355831,1356081
8428,250,8312,1355871,1356121
2644,250,8492,1355745,1355995
2347,250,8566,1355725,1355975
4117,250,8602,1355743,1355993
4574,250,8610,1355789,1356039
6696,250,8706,1355747,1355997
7447,250,8771,1355736,1355986
4156,250,8777,1355784,1356034
4700,250,8824,1355791,1356041
5271,250,8944,1355725,1355975
4318,250,8972,1355751,1356001
5489,250,9057,1355720,1355970
5452,250,9085,1355746,1355996
3923,250,9162,1355723,1355973
3852,250,9189,1355750,1356000
2291,250,9274,1355719,1355969
3263,250,9299,1355748,1355998
8289,250,9448,1355653,1355903
1757,250,9510,1355645,1355895
8243,250,9564,1355645,1355895
4542,250,9658,1355605,1355855
9615,250,9804,1355513,1355763
2375,250,9814,1355557,1355807
2441,250,9877,1355548,1355798
675,299,109,1365321,1365620
457,299,748,1364736,1365035
220,299,921,1364617,1364916
5527,251,8026,1357615,1357866
6904,251,8048,1357648,1357899
5569,251,8083,1357668,1357919
5890,251,8124,1357682,1357933
9720,251,8162,1357699,1357950
8667,251,8212,1357704,1357955
8007,251,8220,1357751,1358002
3975,251,8268,1357758,1358009
7225,251,8292,1357789,1358040
6539,251,8321,1357815,1358066
4757,251,8323,1357868,1358119
1450,251,8345,1357901,1358152
3600,251,8360,1357941,1358192
4502,251,8376,1357980,1358231
2815,251,8484,1357927,1358178
1917,251,8647,1357819,1358070
4058,251,8808,1357713,1357964
4675,251,8963,1357613,1357864
1033,251,9035,1357596,1357847
4908,251,9317,1357369,1357620
1324,251,9341,1357400,1357651
8072,251,9363,1357433,1357684
1673,251,9395,1357456,1357707
5443,251,9524,1357382,1357633
4295,251,9611,1357350,1357601
4953,251,9772,1357244,1357495
3455,251,9778,1357293,1357544
198,300,392,1366685,1366985
769,300,435,1366697,1366997
287,300,690,1366497,1366797
847,300,744,1366498,1366798
479,300,809,1366488,1366788
2283,252,8266,1359135,1359387
6718,252,8505,1358952,1359204
5974,252,8824,1358689,1358941
7621,252,8825,1358744,1358996
5707,252,8835,1358790,1359042
7883,252,8881,1358800,1359052
2112,252,8898,1358839,1359091
9412,252,8920,1358873,1359125
4749,252,9016,1358833,1359085
7954,252,9084,1358821,1359073
2313,252,9122,1358839,1359091
6308,252,9197,1358820,1359072
2937,252,9215,1358858,1359110
1261,252,9222,1358907,1359159
7400,252,9292,1358893,1359145
5121,252,9297,1358944,1359196
6920,252,9303,1358994,1359246
3951,252,9318,1359035,1359287
5995,252,9362,1359047,1359299
5328,252,9364,1359101,1359353
1966,252,9378,1359143,1359395
2525,252,9413,1359164,1359416
8554,252,9421,1359212,1359464
3371,252,9483,1359206,1359458
7880,252,9579,1359166,1359418
8572,252,9653,1359148,1359400
7706,252,9723,1359134,1359386
4422,252,9734,1359179,1359431
5699,252,9747,1359222,1359474
6748,252,9877,1359148,1359400
6801,253,8091,1360990,1361243
8512,253,8153,1360985,1361238
2121,253,8331,1360864,1361117
8240,253,8350,1360902,1361155
1211,253,8396,1360913,1361166
1133,253,8501,1360865,1361118
4969,253,8507,1360916,1361169
2345,253,8609,1360871,1361124
7820,253,8630,1360907,1361160
2989,253,8660,1360934,1361187
2824,253,8786,1360865,1361118
7578,253,8907,1360801,1361054
6102,253,8932,1360833,1361086
8582,253,8933,1360889,1361142
1811,253,8963,1360916,1361169
8549,253,9027,1360909,1361162
8852,253,9080,1360913,1361166
6615,253,9212,1360838,1361091
4465,253,9353,1360754,1361007
8737,253,9359,1360805,1361058
1153,253,9528,1360693,1360946
4514,253,9572,1360706,1360959
7319,253,9759,1360576,1360829
9606,253,9800,1360592,1360845
6340,253,9939,1360510,1360763
4250,253,9944,1360562,1360815
7150,253,9971,1360592,1360845
5410,254,8007,1362613,1362867
9814,254,8027,1362651,1362905
4207,254,8129,1362607,1362861
6919,254,8143,1362651,1362905
6744,254,8173,1362679,1362933
5296,254,8175,1362735,1362989
3795,254,8357,1362611,1362865
4015,254,8496,1362530,1362784
6328,254,8544,1362540,1362794
5061,254,8744,1362398,1362652
9233,254,8906,1362294,1362548
1353,254,8929,1362329,1362583
6133,254,8958,1362358,1362612
9001,254,9047,1362327,1362581
2464,254,9102,1362330,1362584
9645,254,9161,1362329,1362583
6234,254,9173,1362375,1362629
9714,254,9228,1362378,1362632
2630,254,9252,1362412,1362666
9825,254,9292,1362430,1362684
8025,254,9294,1362486,1362740
7494,254,9633,1362205,1362459
2867,254,9646,1362250,1362504
6247,254,9681,1362273,1362527
7838,254,9766,1362246,1362500
4488,254,9768,1362302,1362556
2837,254,9785,1362343,1362597
3067,254,9799,1362387,1362641
3879,254,9868,1362376,1362630
9613,254,9983,1362319,1362573
5954,255,8047,1364313,1364568
3877,255,8120,1364299,1364554
5228,255,8127,1364351,1364606
8211,255,8312,1364225,1364480
3559,255,8439,1364157,1364412
1289,255,8501,1364154,1364409
3421,255,8532,1364182,1364437
2078,255,8584,1364189,1364444
3898,255,8634,1364198,1364453
9185,255,8697,1364194,1364449
3666,255,8722,1364228,1364483
2961,255,8963,1364046,1364301
9876,255,9140,1363928,1364183
5805,255,9152,1363975,1364230
1924,255,9256,1363930,1364185
8481,255,9279,1363966,1364221
8716,255,9280,1364024,1364279
5222,255,9483,1363880,1364135
3255,255,9492,1363930,1364185
4046,255,9515,1363966,1364221
3149,255,9607,1363933,1364188
5120,255,9638,1363961,1364216
3192,255,9662,1363996,1364251
9411,255,9704,1364013,1364268
5000,255,9720,1364056,1364311
2042,255,9732,1364103,1364358
8376,255,9919,1363975,1364230
6073,256,8155,1365798,1366054
4762,256,8239,1365774,1366030
2335,256,8417,1365656,1365912
7509,256,8447,1365686,1365942
5975,256,8535,1365658,1365914
6951,256,8577,1365676,1365932
2438,256,8587,1365726,1365982
1243,256,8619,1365754,1366010
1275,256,8665,1365768,1366024
9827,256,8696,1365797,1366053
6322,256,8719,1365834,1366090
5363,256,8811,1365802,1366058
6015,256,8822,1365851,1366107
2789,256,8869,1365864,1366120
2948,256,8884,1365909,1366165
6314,256,8955,1365898,1366154
8968,256,8963,1365950,1366206
9420,256,9081,1365892,1366148
4301,256,9182,1365851,1366107
2910,256,9319,1365774,1366030
2522,256,9356,1365797,1366053
5551,256,9447,1365766,1366022
1722,256,9454,1365819,1366075
4127,256,9474,1365859,1366115
7645,256,9492,1365901,1366157
4998,256,9519,1365934,1366190
1641,256,9522,1365991,1366247
8270,256,9540,1366033,1366289
9649,256,9763,1365870,1366126
7325,256,9772,1365921,1366177
8153,256,9860,1365893,1366149
7633,256,9886,1365927,1366183
4701,256,9979,1365894,1366150
4477,257,8022,1367911,1368168
4538,257,8026,1367968,1368225
